Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_TF 15 min= ,Supp_Z_TF 1h= ,Supp_Z_TF 4h= ,Supp_Z_TF D= ,Ress_Z_TF 15 min= ,Ress_Z_TF 1h= ,Ress_Z_TF 4h= ,Ress_Z_TF D= ,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
0.04,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,Exit_OB_Signal_Nozool,44.62544561,45.34629779,55.88918253,69.80653302,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Buy Signa,Neutral,Sell Signal,0,0,0,0,0,0,0,0,9,3,2,4,11,5,6,4,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
1.96,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,57.10120918,53.42965823,58.32997553,71.28502099,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Buy Signa,Sell Signal,1.1332225,0,0,0,1.13748,0,0,0,1,5,2,4,19,7,6,4,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
-0.96,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,50.54592036,50.4997011,57.54506626,70.73113421,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Sell Signal,Buy Signa,Buy Signa,0,0,0,0,0,0,0,0,1,7,3,5,27,9,7,5,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
-0.57,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,52.35750399,51.62370485,57.88597678,70.8190312,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Buy Signa,Buy Signa,0,0,0,0,0,0,0,0,1,9,3,5,35,11,7,5,0,0,0,0,0.445530578,-0.680832421,1.319258871,6.900471461,-0.46803242,1.319258871,-1.824251299,-2.022968359
-0.16,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,53.91292392,53.99898804,58.52995869,71.00656625,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,0,1.1270425,0,0,0,1.13857,0,0,8,1,4,5,43,1,8,5,0,0,0,0,0.445530578,0.449059533,1.319258871,6.900471461,-0.46803242,-0.680832421,-1.824251299,-2.022968359
-0.28,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,51.85179626,53.40600877,58.34053029,70.97325484,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,0,0,0,0,0,0,0,0,4,3,4,5,51,3,8,5,0,0,0,0,0.445530578,0.449059533,1.319258871,6.900471461,-0.46803242,-0.680832421,-1.824251299,-2.022968359
-0.42,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,49.5062463,52.56756075,58.09576259,70.94320905,Edame_Ravand_Nozool,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Neutral,Buy Signa,1.1358125,0,0,0,1.13782,0,0,0,12,5,5,5,59,5,9,5,-0.121208927,0,0,0,0.445530578,0.449059533,1.319258871,6.900471461,-0.46803242,-0.680832421,-1.824251299,-2.022968359
-0.97,Ravand_Transient Nozooli To Soodi,Ravand_Transient_Ravand_Mobham,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,36.7935746,46.95100725,56.43127995,70.56282378,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,Sell Signal,Buy Signa,1.13613,0,0,0,1.138304,0,0,0,1,1,5,5,1,7,9,5,0,0,0,0,-0.132730917,0.449059533,1.319258871,6.900471461,0.106473782,-0.680832421,-1.824251299,-2.022968359
1.22,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,51.82253507,53.00773135,58.21826551,70.96991949,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Buy Signa,Neutral,Sell Signal,Buy Signa,0,0,0,0,0,0,0,0,8,2,6,5,8,2,10,5,0,0,0,0,-0.15998031,-0.241531043,1.319258871,6.900471461,0.106473782,0.449059533,-1.824251299,-2.022968359
0.15,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,56.69399715,54.35864824,58.56961582,71.04643917,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Neutral,Neutral,Buy Signa,1.136038571,0,0,0,1.13742,0,0,0,1,4,6,5,1,4,10,5,0,0,0,0,0.140867391,-0.241531043,1.319258871,6.900471461,-0.15998031,0.449059533,-1.824251299,-2.022968359
0.71,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,63.88170996,59.51996302,59.87745576,71.33877484,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Sell Signal,Neutral,Buy Signa,0,1.137502727,1.12639,0,0,1.13862,1.13862,0,2,1,1,5,2,1,11,5,0,0,0,0,0.246517934,0.246517934,1.319258871,6.900471461,-0.15998031,-0.241531043,-1.824251299,-2.022968359
1.29,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,Neutral,Neutral,OB_Ehtiait_Nozool,73.81374134,65.35776165,61.86938807,71.77741379,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Souod,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,Buy Signa,1.1381225,1.137601818,1.13348,0,1.13971,1.13971,1.144285,0,1,1,7,5,1,1,11,5,0,0,0,0,0.342483844,0.342483844,1.319258871,6.900471461,-0.15998031,-0.241531043,-1.824251299,-2.022968359
-0.06,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,62.91807284,62.36171435,61.40184587,71.67616405,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Sell Signal,OB_Ehtiait_Nozool,Buy Signa,1.13880375,0,1.12639,0,1.13941,0,1.13971,0,1,3,1,5,9,3,12,5,0,0,0,0,0.342483844,0.342483844,1.319258871,6.900471461,-0.15998031,-0.241531043,-1.824251299,-2.022968359
-0.11,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,62.66339315,62.33607751,61.52619596,71.69837446,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,OB_Ehtiait_Nozool,Sell Signal,OB_Ehtiait_Nozool,Buy Signa,0,0,1.12639,0,0,0,1.13971,0,3,5,1,5,17,5,12,5,0,0,0,0,0.342483844,0.342483844,1.319258871,6.900471461,-0.15998031,-0.241531043,-1.824251299,-2.022968359
-0.03,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Neutral,OB_Ehtiait_Nozool,61.1766312,62.42181572,61.60706035,71.73636851,Edame_Ravand_Nozool,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,Sell Signal,1.13906,0,0,0,1.141065,0,0,0,4,7,2,6,25,7,13,6,0,0,0,0,0.342483844,0.342483844,1.319258871,6.900471461,-0.15998031,-0.241531043,-1.824251299,-2.022968359
3.54,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Neutral,OB_Ehtiait_Nozool,87.47284047,77.13969169,66.88642322,72.97679095,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,Sell Signal,0,1.137391,1.13348,0,0,1.14381,1.144285,0,3,1,9,6,3,1,20,6,0,0,1.508358561,0,0.703456534,0.703456534,-1.824251299,6.900471461,-0.15998031,-0.241531043,5.450267458,-2.022968359
2.86,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,80.84873125,83.53535672,70.39148475,73.96062331,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Sell Signal,OB_Ehtiait_Nozool,Sell Signal,0,1.137391,1.13348,1.118993333,0,1.1486,1.1486,0,2,1,1,17,2,1,1,17,0,0,0,6.838976576,1.125178285,1.125178285,1.971785971,-2.022968359,-0.15998031,-0.241531043,-1.824251299,5.740624548
3.05,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,77.27227678,88.12511178,73.88562801,75.02778007,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,Sell Signal,0,1.137848182,1.144285,1.118993333,0,1.14732,0,0,3,1,10,17,3,1,21,17,0,0,2.141354238,7.197696737,1.530172034,1.530172034,-1.824251299,-2.022968359,-0.15998031,-0.241531043,5.450267458,5.740624548
1.11,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,71.81196192,89.36968889,74.99070133,75.4022087,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Buy Signa,OB_Ehtiait_Nozool,Neutral,1.14984,0,1.144285,1.118993333,1.1532,0,1.1532,0,4,3,1,17,11,3,1,17,0,0,0,7.330935654,1.530172034,1.530172034,2.380170279,-2.022968359,-0.15998031,-0.241531043,-1.824251299,5.740624548
-0.3,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,60.67602979,80.39768063,74.5165017,75.32459088,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Neutral,OB_Ehtiait_Nozool,Sell Signal,1.15043,0,1.144285,1.118993333,1.153325,0,0,0,1,2,11,17,5,2,22,17,0,0,2.241674731,7.302983434,1.552182564,1.552182564,-1.824251299,-2.022968359,-0.15998031,-0.241531043,5.450267458,5.740624548
4.62,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,71.0363673,85.40517242,77.74823311,76.37331061,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Buy Signa,OB_Ehtiait_Nozool,Neutral,0,0,1.144285,1.118993333,0,0,1.1567,0,5,2,1,17,5,2,1,17,0,0,0,7.696178,1.838319452,1.838319452,2.690897469,-2.022968359,-0.15998031,-0.241531043,-1.824251299,5.740624548
-3.34,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Soodi,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,46.84885857,68.47951589,70.37263044,75.52027887,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Buy Signa,Neutral,Sell Signal,Sell Signal,1.15211,0,1.144285,1.118993333,1.15729,0,0,0,1,2,12,17,1,2,23,17,0,0,2.309146921,7.373795725,-0.447597404,1.890264302,-1.824251299,-2.022968359,1.890264302,-0.241531043,5.450267458,5.740624548
1.65,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isSouodi,PTL_isSouodi,Neutral,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,OB_Ehtiait_Nozool,54.61225536,70.71288808,73.71196393,75.93956089,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Neutral,Buy Signa,OB_Ehtiait_Nozool,Sell Signal,0,0,1.144285,1.118993333,0,0,1.15729,0,2,4,1,17,7,4,1,17,0,0,0,7.529396418,-0.518452592,1.890264302,2.743277195,-2.022968359,1.890264302,-0.241531043,-1.824251299,5.740624548
-4.47,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand Soodi,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isSouodi,PTL_isSouodi,Neutral,Neutral,Exit_OB_Signal_Nozool,OB_Ehtiait_Nozool,37.97916725,55.10014982,65.14861074,74.84300441,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Sell Signal,Neutral,Neutral,Sell Signal,1.14893,1.14893,1.129935,1.118993333,1.15129,1.15729,1.144285,0,1,1,1,17,1,1,1,17,0,0,0,7.13340663,-0.722377278,-0.722377278,2.743277195,-2.022968359,1.890264302,1.890264302,-1.824251299,5.740624548
